NO,Name,Aromatic_SMILES,Kekulized_SMILES,InChiKey,target_binary
41,TTK_0098,c1nc2c(NC3CCCCC3)nc(Nc3ccc(N4CCOCC4)cc3)nc2[nH]1,C1=CC(N2CCOCC2)=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1,ZFLJHSQHILSNCM-UHFFFAOYSA-N,1
42,TTK_0099,FC(F)(F)Oc1cc(N2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,FC(F)(F)OC1=CC(N2CCOCC2)=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1,RFBREXVCOQWZBN-UHFFFAOYSA-N,1
43,TTK_0102,COc1cc(N2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COC1=CC(N2CCOCC2)=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1,PSRBWLWUPONHPY-UHFFFAOYSA-N,1
44,TTK_0103,CCOc1cc(N2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,CCOC1=CC(N2CCOCC2)=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1,IEUKPPPUAZXHHY-UHFFFAOYSA-N,1
45,TTK_0104,FC(F)(F)c1cc(N2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,FC(F)(F)C1=CC(N2CCOCC2)=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1,JYGWTLOBFATHKV-UHFFFAOYSA-N,1
46,TTK_0105,COc1cc(N2CCNCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COC1=CC(N2CCNCC2)=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1,XVUZUKSPGICVCV-UHFFFAOYSA-N,1
47,TTK_0106,COc1cc(N2CCN(S(C)(=O)=O)CC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COC1=CC(N2CCN(S(C)(=O)=O)CC2)=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1,UTMJODBGZJGLMG-UHFFFAOYSA-N,1
48,TTK_0107,COc1cc(N2CCN(S(=O)(=O)CCCN3CCOCC3)CC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COC1=CC(N2CCN(S(=O)(=O)CCCN3CCOCC3)CC2)=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1,QAURCZMNSYPBDT-UHFFFAOYSA-N,1
49,TTK_0108,COc1cc(N2CCN(C(=O)C3CCC(O)CC3)CC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COC1=CC(N2CCN(C(=O)C3CCC(O)CC3)CC2)=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1,SPODPLINVVTZLH-UHFFFAOYSA-N,1
50,TTK_0109,COc1cc(N2CCN(C(=O)N3CCN(C)CC3)CC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COC1=CC(N2CCN(C(=O)N3CCN(C)CC3)CC2)=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1,VFAIFTLUNPEWAJ-UHFFFAOYSA-N,1
51,TTK_0110,CNC(=O)C(=O)N1CCN(c2ccc(Nc3nc(NC4CCCCC4)c4nc[nH]c4n3)c(OC)c2)CC1,CNC(=O)C(=O)N1CCN(C2=CC=C(NC3=NC(NC4CCCCC4)=C4N=CNC4=N3)C(OC)=C2)CC1,GGDQYCPLGJVXCA-UHFFFAOYSA-N,1
52,TTK_0111,COc1cc(N2CCN(C(=O)c3ccccn3)CC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COC1=CC(N2CCN(C(=O)C3=CC=CC=N3)CC2)=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1,XZELASLITFXWTA-UHFFFAOYSA-N,1
53,TTK_0112,COc1cc(N2CCN(Cc3ccccn3)CC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COC1=CC(N2CCN(CC3=CC=CC=N3)CC2)=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1,MMBOXQXVTMVCCQ-UHFFFAOYSA-N,1
54,TTK_0113,COc1cc(N2CCN(C(=O)N3CCC(O)C3)CC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COC1=CC(N2CCN(C(=O)N3CCC(O)C3)CC2)=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1,MKEMPJDRNIFALI-UHFFFAOYSA-N,1
55,TTK_0114,COc1cc(N2CCN(CC3CCOC3)CC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COC1=CC(N2CCN(CC3CCOC3)CC2)=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1,OOKFETVTUPUMHG-UHFFFAOYSA-N,1
56,TTK_0116,COc1cc(N2CCC(C(=O)N3CCC(N(C)C)C3)CC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COC1=CC(N2CCC(C(=O)N3CCC(N(C)C)C3)CC2)=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1,DANLGJDQJRMLRP-UHFFFAOYSA-N,1
57,TTK_0117,COc1cc(N2CCC(C(=O)N3CCOCC3)CC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COC1=CC(N2CCC(C(=O)N3CCOCC3)CC2)=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1,ZUPXMFKTLSYZDB-UHFFFAOYSA-N,1
58,TTK_0118,COc1cc(N2CCC(CN3CCOCC3)CC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COC1=CC(N2CCC(CN3CCOCC3)CC2)=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1,OLOBPNVGBFMVHS-UHFFFAOYSA-N,1
59,TTK_0119,COc1cc(N2CCC(CC(=O)N3CCOCC3)CC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COC1=CC(N2CCC(CC(=O)N3CCOCC3)CC2)=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1,YLVRGBXUNULPFD-UHFFFAOYSA-N,1
60,TTK_0120,COc1cc(N2CCC(CC(=O)N3CCN(C)CC3)CC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COC1=CC(N2CCC(CC(=O)N3CCN(C)CC3)CC2)=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1,ZBPLIYROBQPFCH-UHFFFAOYSA-N,1
61,TTK_0121,CCN(CC)CC1CCN(c2ccc(Nc3nc(NC4CCCCC4)c4nc[nH]c4n3)c(OC)c2)CC1,CCN(CC)CC1CCN(C2=CC=C(NC3=NC(NC4CCCCC4)=C4N=CNC4=N3)C(OC)=C2)CC1,NBRIVFGOERIQOU-UHFFFAOYSA-N,1
62,TTK_0122,COc1cc(N2CCC(CC(=O)N3CCC(N(C)C)C3)CC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COC1=CC(N2CCC(CC(=O)N3CCC(N(C)C)C3)CC2)=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1,GLEMLZUFCSHGAE-UHFFFAOYSA-N,1
63,TTK_0123,COc1cc(N2CCC(CC(=O)N3CCCC3)CC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COC1=CC(N2CCC(CC(=O)N3CCCC3)CC2)=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1,VLNLMCUDDYHMLI-UHFFFAOYSA-N,1
64,TTK_0124,COc1cc(N2CCC(C(=O)N3CC(O)C3)CC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,COC1=CC(N2CCC(C(=O)N3CC(O)C3)CC2)=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1,VIZAXBQDFZLIQO-UHFFFAOYSA-N,1
65,TTK_0125,Cc1cc(N2CCOCC2)ccc1Nc1nc(NC2CCCCC2)c2nc[nH]c2n1,CC1=CC(N2CCOCC2)=CC=C1NC1=NC(NC2CCCCC2)=C2N=CNC2=N1,OVJBNYKNHXJGSA-UHFFFAOYSA-N,1
66,TTK_0151,CCc1cccc(CC)c1NC(=O)c1ccn(-c2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3OC)nc3[nH]ccc23)c1,CCC1=CC=CC(CC)=C1NC(=O)C1=CN(C2=NC(NC3=CC=C(N4CCC(N5CCN(C)CC5)CC4)C=C3OC)=NC3=C2C=CN3)C=C1,SDYMCACGHVOCEW-UHFFFAOYSA-N,1
67,TTK_0152,CCc1cccc(CC)c1NC(=O)c1cc(-c2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3OC)nc3[nH]ccc23)n(C)n1,CCC1=CC=CC(CC)=C1NC(=O)C1=NN(C)C(C2=NC(NC3=CC=C(N4CCC(N5CCN(C)CC5)CC4)C=C3OC)=NC3=C2C=CN3)=C1,BVULRVFXKSTHHA-UHFFFAOYSA-N,1
68,TTK_0153,CCc1cccc(CC)c1NC(=O)c1ccn(-c2nc(Nc3ccc(N4CCN(CC(=O)N(C)C)CC4)cc3OC)nc3[nH]ccc23)c1,CCC1=CC=CC(CC)=C1NC(=O)C1=CN(C2=NC(NC3=CC=C(N4CCN(CC(=O)N(C)C)CC4)C=C3OC)=NC3=C2C=CN3)C=C1,MTNPJYKGVXDREP-UHFFFAOYSA-N,1
69,TTK_0154,CCc1cccc(CC)c1NC(=O)c1cc(-c2nc(Nc3ccc(N4CCN(CC(=O)N(C)C)CC4)cc3OC)nc3[nH]ccc23)n(C)n1,CCC1=CC=CC(CC)=C1NC(=O)C1=NN(C)C(C2=NC(NC3=CC=C(N4CCN(CC(=O)N(C)C)CC4)C=C3OC)=NC3=C2C=CN3)=C1,SNCQDODBNPFHTK-UHFFFAOYSA-N,1
70,TTK_0155,CCc1cccc(CC)c1NC(=O)c1ccn(-c2nc(Nc3ccc(N4CCC(O)(C(=O)N5CCN(C)CC5)CC4)cc3OC)nc3[nH]ccc23)c1,CCC1=CC=CC(CC)=C1NC(=O)C1=CN(C2=NC(NC3=CC=C(N4CCC(O)(C(=O)N5CCN(C)CC5)CC4)C=C3OC)=NC3=C2C=CN3)C=C1,BCWGYXZJWGOEML-UHFFFAOYSA-N,1
71,TTK_0156,CCc1cccc(CC)c1NC(=O)c1cc(-c2nc(Nc3ccc(N4CCC(O)(C(=O)N5CCN(C)CC5)CC4)cc3OC)nc3[nH]ccc23)n(C)n1,CCC1=CC=CC(CC)=C1NC(=O)C1=NN(C)C(C2=NC(NC3=CC=C(N4CCC(O)(C(=O)N5CCN(C)CC5)CC4)C=C3OC)=NC3=C2C=CN3)=C1,ZNJWPYAUEYTPST-UHFFFAOYSA-N,1
72,TTK_0157,CCc1cccc(CC)c1NC(=O)c1ccn(-c2nc(Nc3ccc(N4CCC(O)(CN5CCN(C)CC5)CC4)cc3OC)nc3[nH]ccc23)c1,CCC1=CC=CC(CC)=C1NC(=O)C1=CN(C2=NC(NC3=CC=C(N4CCC(O)(CN5CCN(C)CC5)CC4)C=C3OC)=NC3=C2C=CN3)C=C1,KQNVVAOOORLQLA-UHFFFAOYSA-N,1
73,TTK_0158,CCc1cccc(CC)c1NC(=O)c1cc(-c2nc(Nc3ccc(N4CCC(O)(CN5CCN(C)CC5)CC4)cc3OC)nc3[nH]ccc23)n(C)n1,CCC1=CC=CC(CC)=C1NC(=O)C1=NN(C)C(C2=NC(NC3=CC=C(N4CCC(O)(CN5CCN(C)CC5)CC4)C=C3OC)=NC3=C2C=CN3)=C1,ZZBYZSBZSAMQGS-UHFFFAOYSA-N,1
74,TTK_0159,CCc1cccc(CC)c1NC(=O)c1ccn(-c2nc(Nc3ccc(N4CCC(C(=O)N5CCN(C)CC5)CC4)cc3OC)nc3[nH]ccc23)c1,CCC1=CC=CC(CC)=C1NC(=O)C1=CN(C2=NC(NC3=CC=C(N4CCC(C(=O)N5CCN(C)CC5)CC4)C=C3OC)=NC3=C2C=CN3)C=C1,PWMZNMOTNWNVDX-UHFFFAOYSA-N,1
75,TTK_0160,CCc1cccc(CC)c1NC(=O)c1cc(-c2nc(Nc3ccc(N4CCC(C(=O)N5CCN(C)CC5)CC4)cc3OC)nc3[nH]ccc23)n(C)n1,CCC1=CC=CC(CC)=C1NC(=O)C1=NN(C)C(C2=NC(NC3=CC=C(N4CCC(C(=O)N5CCN(C)CC5)CC4)C=C3OC)=NC3=C2C=CN3)=C1,JIIQUAMSZSLWLC-UHFFFAOYSA-N,1
76,TTK_0161,CCc1cccc(CC)c1N1CCn2cc(-c3nc(Nc4ccc(N5CCC(N6CCN(C)CC6)CC5)cc4OC)nc4[nH]ccc34)cc2C1=O,CCC1=CC=CC(CC)=C1N1CCN2C=C(C3=NC(NC4=CC=C(N5CCC(N6CCN(C)CC6)CC5)C=C4OC)=NC4=C3C=CN4)C=C2C1=O,IAQVFAQSKCBOQR-UHFFFAOYSA-N,1
77,TTK_0162,CCc1cccc(CC)c1N1CCn2cc(-c3nc(Nc4ccc(N5CCN(CC(=O)N(C)C)CC5)cc4OC)nc4[nH]ccc34)cc2C1=O,CCC1=CC=CC(CC)=C1N1CCN2C=C(C3=NC(NC4=CC=C(N5CCN(CC(=O)N(C)C)CC5)C=C4OC)=NC4=C3C=CN4)C=C2C1=O,YFJNYHCPSNEVHT-UHFFFAOYSA-N,1
78,TTK_0163,CCc1cccc(CC)c1N1CCn2cc(-c3nc(Nc4ccc(N5CCC(O)(C(=O)N6CCN(C)CC6)CC5)cc4OC)nc4[nH]ccc34)cc2C1=O,CCC1=CC=CC(CC)=C1N1CCN2C=C(C3=NC(NC4=CC=C(N5CCC(O)(C(=O)N6CCN(C)CC6)CC5)C=C4OC)=NC4=C3C=CN4)C=C2C1=O,VVAXHNBBXLAUPQ-UHFFFAOYSA-N,1
79,TTK_0164,CCc1cccc(CC)c1N1CCn2cc(-c3nc(Nc4ccc(N5CCC(O)(CN6CCN(C)CC6)CC5)cc4OC)nc4[nH]ccc34)cc2C1=O,CCC1=CC=CC(CC)=C1N1CCN2C=C(C3=NC(NC4=CC=C(N5CCC(O)(CN6CCN(C)CC6)CC5)C=C4OC)=NC4=C3C=CN4)C=C2C1=O,DRIUUBBENLKJQC-UHFFFAOYSA-N,1
80,TTK_0165,CCc1cccc(CC)c1N1CCn2cc(-c3nc(Nc4ccc(N5CCC(C(=O)N6CCN(C)CC6)CC5)cc4OC)nc4[nH]ccc34)cc2C1=O,CCC1=CC=CC(CC)=C1N1CCN2C=C(C3=NC(NC4=CC=C(N5CCC(C(=O)N6CCN(C)CC6)CC5)C=C4OC)=NC4=C3C=CN4)C=C2C1=O,DIVRSKOBBRJMHO-UHFFFAOYSA-N,1
81,TTK_0166,CCc1cccc(CC)c1N1CCn2cc(-c3nc(Nc4ccc(N5CCC(C(=O)N(C)CCN(C)C)CC5)cc4OC)nc4[nH]ccc34)cc2C1=O,CCC1=CC=CC(CC)=C1N1CCN2C=C(C3=NC(NC4=CC=C(N5CCC(C(=O)N(C)CCN(C)C)CC5)C=C4OC)=NC4=C3C=CN4)C=C2C1=O,JDEYTRKWFAKTAZ-UHFFFAOYSA-N,1
82,TTK_0167,CCc1cccc(CC)c1N1CCn2cc(-c3nc(Nc4ccc(N5CCC(C(=O)N6CC7(CN(C)C7)C6)CC5)cc4OC)nc4[nH]ccc34)cc2C1=O,CCC1=CC=CC(CC)=C1N1CCN2C=C(C3=NC(NC4=CC=C(N5CCC(C(=O)N6CC7(CN(C)C7)C6)CC5)C=C4OC)=NC4=C3C=CN4)C=C2C1=O,BNSPEWBMGVWZFC-UHFFFAOYSA-N,1
83,TTK_0168,CCc1cccc(CC)c1NC(=O)c1ccn2c1CCc1cnc(Nc3ccc(N4CCN(C)CC4)cc3OC)nc1-2,CCC1=CC=CC(CC)=C1NC(=O)C1=C2CCC3=CN=C(NC4=CC=C(N5CCN(C)CC5)C=C4OC)N=C3N2C=C1,HGEIUFJVGHMGRR-UHFFFAOYSA-N,1
84,TTK_0176,Cc1cc(-c2cnn3c(NCC4CCOCC4)nc(Oc4ccccc4)nc23)ccc1C(=O)NC1CC1,CC1=CC(C2=C3N=C(OC4=CC=CC=C4)N=C(NCC4CCOCC4)N3N=C2)=CC=C1C(=O)NC1CC1,SPYVZMIWNDEJND-UHFFFAOYSA-N,1
85,TTK_0177,Cc1cc(-c2cnn3c(NCC4CCOCC4)nc(NC4CCCC4)nc23)ccc1C(=O)NC1CC1,CC1=CC(C2=C3N=C(NC4CCCC4)N=C(NCC4CCOCC4)N3N=C2)=CC=C1C(=O)NC1CC1,GYXMCBREDHDQOR-UHFFFAOYSA-N,1
86,TTK_0178,Cc1cc(-c2cnn3c(NCC4CCOCC4)cc(Oc4ccccc4)nc23)ccc1C(=O)NC1CC1,CC1=CC(C2=C3N=C(OC4=CC=CC=C4)C=C(NCC4CCOCC4)N3N=C2)=CC=C1C(=O)NC1CC1,IQLHWBCBQVMSIT-UHFFFAOYSA-N,1
87,TTK_0179,Cc1cc(-c2cnn3c(NCC4CCOCC4)cc(NC4CCCC4)nc23)ccc1C(=O)NC1CC1,CC1=CC(C2=C3N=C(NC4CCCC4)C=C(NCC4CCOCC4)N3N=C2)=CC=C1C(=O)NC1CC1,JLBGFOGAYWWIBO-UHFFFAOYSA-N,1
88,TTK_0180,Cc1cc(-c2cnn3c(NCCN4CCOCC4)cc(Oc4ccccc4)nc23)ccc1C(=O)NC1CC1,CC1=CC(C2=C3N=C(OC4=CC=CC=C4)C=C(NCCN4CCOCC4)N3N=C2)=CC=C1C(=O)NC1CC1,AKGWVDBXMHMMSD-UHFFFAOYSA-N,1
89,TTK_0181,Cc1cc(-c2cnn3c(NCCN4CCOCC4)cc(Oc4cccc(F)c4)nc23)ccc1C(=O)NC1CC1,CC1=CC(C2=C3N=C(OC4=CC=CC(F)=C4)C=C(NCCN4CCOCC4)N3N=C2)=CC=C1C(=O)NC1CC1,JNOGLIZMJJRCIW-UHFFFAOYSA-N,1
90,TTK_0183,Cc1cc(-c2cnn3c(NCC4CCOCC4)cc(N[C@@H](C4CC4)C(C)(C)O)nc23)ccc1C(=O)NC1CC1,CC1=CC(C2=C3N=C(N[C@@H](C4CC4)C(C)(C)O)C=C(NCC4CCOCC4)N3N=C2)=CC=C1C(=O)NC1CC1,ZJIBAKNCYNMQRX-MHZLTWQESA-N,1
91,TTK_0185,Cc1cc(-c2cnn3c(NCC4CCOCC4)cc(N[C@H]4CCCC[C@H]4O)nc23)ccc1C(=O)NC1CC1,CC1=CC(C2=C3N=C(N[C@H]4CCCC[C@H]4O)C=C(NCC4CCOCC4)N3N=C2)=CC=C1C(=O)NC1CC1,WESTWZXOPNTZHP-LOSJGSFVSA-N,1
92,TTK_0186,Cc1cc(-c2cnn3c(NCC4CCOCC4)cc(N[C@H]4CCC[C@H]4O)nc23)ccc1C(=O)NC1CC1,CC1=CC(C2=C3N=C(N[C@H]4CCC[C@H]4O)C=C(NCC4CCOCC4)N3N=C2)=CC=C1C(=O)NC1CC1,ASTZRJYXYNYIHJ-BJKOFHAPSA-N,1
93,TTK_0187,Cc1cc(-c2cnn3c(NCC4CC4)cc(N[C@@H]4CCCC[C@H]4O)nc23)ccc1C(=O)NC1CC1,CC1=CC(C2=C3N=C(N[C@@H]4CCCC[C@H]4O)C=C(NCC4CC4)N3N=C2)=CC=C1C(=O)NC1CC1,RYDMSGFOGPYVNV-DHIUTWEWSA-N,1
94,TTK_0188,Cc1cc(-c2cnn3c(NC[C@H]4CC[C@@H](O)CC4)cc(Oc4cccnc4)nc23)ccc1C(=O)NC1CC1,CC1=CC(C2=C3N=C(OC4=CC=CN=C4)C=C(NC[C@H]4CC[C@@H](O)CC4)N3N=C2)=CC=C1C(=O)NC1CC1,SBJNHLMBJGPMMW-IQGASKDCSA-N,1
95,TTK_0189,Cc1cc(-c2cnn3c(NC[C@H]4CC[C@H](O)CC4)cc(Oc4cccnc4)nc23)ccc1C(=O)NC1CC1,CC1=CC(C2=C3N=C(OC4=CC=CN=C4)C=C(NC[C@H]4CC[C@H](O)CC4)N3N=C2)=CC=C1C(=O)NC1CC1,SBJNHLMBJGPMMW-XYWHTSSQSA-N,1
96,TTK_0190,Cc1cc(-c2cnn3c(NC[C@H]4C[C@H](O)C4)cc(Oc4cccnc4)nc23)ccc1C(=O)NC1CC1,CC1=CC(C2=C3N=C(OC4=CC=CN=C4)C=C(NC[C@H]4C[C@H](O)C4)N3N=C2)=CC=C1C(=O)NC1CC1,KOHNZGGWPHLXLU-IRJFHVNHSA-N,1
97,TTK_0191,Cc1cc(-c2cnn3c(NC[C@H]4C[C@H](O)C4)cc(NC4CCCC4)nc23)ccc1C(=O)NC1CC1,CC1=CC(C2=C3N=C(NC4CCCC4)C=C(NC[C@H]4C[C@H](O)C4)N3N=C2)=CC=C1C(=O)NC1CC1,VAPHFFWPTIYUJI-CYWCHRQTSA-N,1
98,TTK_0192,Cc1cc(-c2cnn3c(NC[C@H]4C[C@](C)(O)C4)cc(NC4CCCC4)nc23)ccc1C(=O)NC1CC1,CC1=CC(C2=C3N=C(NC4CCCC4)C=C(NC[C@H]4C[C@](C)(O)C4)N3N=C2)=CC=C1C(=O)NC1CC1,BXZODUUCJBMAQB-WHRVXCTMSA-N,1
99,TTK_0193,Cc1cc(-c2cnn3c(NC[C@H]4C[C@](C)(O)C4)cc(Oc4cccnc4)nc23)ccc1C(=O)NC1CC1,CC1=CC(C2=C3N=C(OC4=CC=CN=C4)C=C(NC[C@H]4C[C@](C)(O)C4)N3N=C2)=CC=C1C(=O)NC1CC1,PMQUGSPFUBGJCZ-WHRVXCTMSA-N,1
100,TTK_0194,Cc1cc(-c2cnn3c(NC[C@H]4C[C@@](C)(O)C4)cc(NC4CCCC4)nc23)ccc1C(=O)NC1CC1,CC1=CC(C2=C3N=C(NC4CCCC4)C=C(NC[C@H]4C[C@@](C)(O)C4)N3N=C2)=CC=C1C(=O)NC1CC1,BXZODUUCJBMAQB-CHOKWEPUSA-N,1
101,TTK_0196,COc1cc(C(=O)N(C)C)ccc1Nc1nc(OC2CCCC2)c2cc[nH]c2n1,COC1=CC(C(=O)N(C)C)=CC=C1NC1=NC(OC2CCCC2)=C2C=CNC2=N1,MECVZQUPJAELHS-UHFFFAOYSA-N,1
102,TTK_0197,COc1cc(C(=O)N(C)C)ccc1Nc1nc(OC2COC2)c2cc[nH]c2n1,COC1=CC(C(=O)N(C)C)=CC=C1NC1=NC(OC2COC2)=C2C=CNC2=N1,MEEIAFBDYZDDJX-UHFFFAOYSA-N,1
103,TTK_0198,COc1cc(C(=O)N(C)C)ccc1Nc1nc(OC(C)C)c2cc[nH]c2n1,COC1=CC(C(=O)N(C)C)=CC=C1NC1=NC(OC(C)C)=C2C=CNC2=N1,YONINWBWIINNGS-UHFFFAOYSA-N,1
104,TTK_0199,COc1cc(C(=O)N(C)C)ccc1Nc1nc(OC2CCCCC2)c2cc[nH]c2n1,COC1=CC(C(=O)N(C)C)=CC=C1NC1=NC(OC2CCCCC2)=C2C=CNC2=N1,NHDJXMUCPCWPNY-UHFFFAOYSA-N,1
105,TTK_0200,COc1cc(C(=O)N(C)C)ccc1Nc1nc(OC2CCOCC2)c2cc[nH]c2n1,COC1=CC(C(=O)N(C)C)=CC=C1NC1=NC(OC2CCOCC2)=C2C=CNC2=N1,HTFKKZKXMOPNNP-UHFFFAOYSA-N,1
106,TTK_0201,COc1cc(C(=O)N(C)C)ccc1Nc1nc(O[C@H]2CC[C@](C)(O)CC2)c2cc[nH]c2n1,COC1=CC(C(=O)N(C)C)=CC=C1NC1=NC(O[C@H]2CC[C@](C)(O)CC2)=C2C=CNC2=N1,HYVCWCBCAQETLO-CWSKOGRWSA-N,1
107,TTK_0202,COc1cc(C(=O)N(C)C)ccc1Nc1nc(O[C@H]2CC[C@@](C)(O)CC2)c2cc[nH]c2n1,COC1=CC(C(=O)N(C)C)=CC=C1NC1=NC(O[C@H]2CC[C@@](C)(O)CC2)=C2C=CNC2=N1,HYVCWCBCAQETLO-GUJKFWMDSA-N,1
108,TTK_0203,COc1cc(C(=O)N(C)C)ccc1Nc1nc(O[C@H]2CCOC(C)(C)C2)c2cc[nH]c2n1,COC1=CC(C(=O)N(C)C)=CC=C1NC1=NC(O[C@H]2CCOC(C)(C)C2)=C2C=CNC2=N1,OMAFPTQIFRHSPZ-HNNXBMFYSA-N,1
109,TTK_0204,COc1cc(N2CCN(C(=O)CO)CC2)ccc1Nc1nc(O[C@H]2CCOC(C)(C)C2)c2cc[nH]c2n1,COC1=CC(N2CCN(C(=O)CO)CC2)=CC=C1NC1=NC(O[C@H]2CCOC(C)(C)C2)=C2C=CNC2=N1,AKEXYGKEZUCKRG-SFHVURJKSA-N,1
110,TTK_0205,COc1cc(N2CCN(C3COC3)CC2)ccc1Nc1nc(O[C@H]2CCOC(C)(C)C2)c2cc[nH]c2n1,COC1=CC(N2CCN(C3COC3)CC2)=CC=C1NC1=NC(O[C@H]2CCOC(C)(C)C2)=C2C=CNC2=N1,KMCUEAMBSQYCFS-FQEVSTJZSA-N,1
111,TTK_0206,C[C@@H](Oc1cc(C(=O)N(C)C)ccc1Nc1nc(O[C@H]2CC[C@@](C)(O)CC2)c2c(Cl)c[nH]c2n1)C(F)(F)F,C[C@@H](OC1=CC(C(=O)N(C)C)=CC=C1NC1=NC(O[C@H]2CC[C@@](C)(O)CC2)=C2C(Cl)=CNC2=N1)C(F)(F)F,IUWWRSQCDUQDEZ-CAQPCFEESA-N,1
112,TTK_0209,COc1cc(-c2cnc(C)n2C)ccc1Nc1ncc2ccnc(NCC(C)(C)C)c2n1,COC1=CC(C2=CN=C(C)N2C)=CC=C1NC1=NC=C2C=CN=C(NCC(C)(C)C)C2=N1,URWRFSMVDXZMJH-UHFFFAOYSA-N,1
113,TTK_0210,COc1cc(-c2nncn2C)ccc1Nc1ncc2ccnc(NCC(C)(C)C)c2n1,COC1=CC(C2=NN=CN2C)=CC=C1NC1=NC=C2C=CN=C(NCC(C)(C)C)C2=N1,VZBGYKSZEPEEDD-UHFFFAOYSA-N,1
114,TTK_0212,COc1cc(-c2cnc(C)n2C)ccc1Nc1ncc2cc(C)nc(NCC(C)(C)C)c2n1,COC1=CC(C2=CN=C(C)N2C)=CC=C1NC1=NC=C2C=C(C)N=C(NCC(C)(C)C)C2=N1,HMSPYGGDZVMDBA-UHFFFAOYSA-N,1
115,TTK_0213,COc1cc(-c2nncn2C)ccc1Nc1ncc2cc(C)nc(NCC(C)(C)C)c2n1,COC1=CC(C2=NN=CN2C)=CC=C1NC1=NC=C2C=C(C)N=C(NCC(C)(C)C)C2=N1,SIBUVHVSIBBFAL-UHFFFAOYSA-N,1
116,TTK_0220,CCOc1cc(-c2nncn2C)ccc1Nc1ncc2cc(C)nc(N[C@@H](C)C(C)(C)C)c2n1,CCOC1=CC(C2=NN=CN2C)=CC=C1NC1=NC=C2C=C(C)N=C(N[C@@H](C)C(C)(C)C)C2=N1,LFMAIWOVKYCOOZ-INIZCTEOSA-N,1
117,TTK_0222,CCOc1cc(-c2nncn2C)ccc1Nc1ncc2cc(C)nc(N3CC(C)(C)C3)c2n1,CCOC1=CC(C2=NN=CN2C)=CC=C1NC1=NC=C2C=C(C)N=C(N3CC(C)(C)C3)C2=N1,NBCVGOXDQJIDNF-UHFFFAOYSA-N,1
118,TTK_0224,CCOc1cc(-c2nncn2C)ccc1Nc1ncc2cc(C)nc(NCC(C)(C)C)c2n1,CCOC1=CC(C2=NN=CN2C)=CC=C1NC1=NC=C2C=C(C)N=C(NCC(C)(C)C)C2=N1,SGWLRDAOCLITOM-UHFFFAOYSA-N,1
