SMILES,Name,Aromatic_SMILES,Kekulized_SMILES,InChiKey
c1ccc2c(c1)c(=O)n(c(n2)SCc3ccc(cc3[N+](=O)[O-])C(=O)N)CCC4=CCCCC4,Decoys_2720,NC(=O)c1ccc(CSc2nc3ccccc3c(=O)n2CCC2=CCCCC2)c([N+](=O)[O-])c1,NC(=O)C1=CC=C(CSC2=NC3=CC=CC=C3C(=O)N2CCC2=CCCCC2)C([N+](=O)[O-])=C1,HXIGEVWAIRBJBC-UHFFFAOYSA-N
Cc1c(c([nH]c1C(=O)[C@@H](C)OC(=O)c2cccc(c2)NC(=O)OC(C)(C)C)C)C(=O)C,Decoys_2721,CC(=O)c1c(C)[nH]c(C(=O)[C@@H](C)OC(=O)c2cccc(NC(=O)OC(C)(C)C)c2)c1C,CC(=O)C1=C(C)NC(C(=O)[C@@H](C)OC(=O)C2=CC=CC(NC(=O)OC(C)(C)C)=C2)=C1C,BXNHSEMOLIFRFT-OAHLLOKOSA-N
CC[C@H](C)OC(=O)C1=C(NC2=C([C@@H]1c3ccc(c(c3)OC)O)C(=O)[C@H]([C@H](C2)C)C(=O)OC)C,Decoys_2722,CC[C@H](C)OC(=O)C1=C(C)NC2=C(C(=O)[C@@H](C(=O)OC)[C@@H](C)C2)[C@@H]1c1ccc(O)c(OC)c1,CC[C@H](C)OC(=O)C1=C(C)NC2=C(C(=O)[C@@H](C(=O)OC)[C@@H](C)C2)[C@@H]1C1=CC=C(O)C(OC)=C1,WFYVXASYNUSJTP-NBEPNCHPSA-N
CCOC(=O)C1=C(NC(=O)N[C@H]1c2ccc(cc2)C)CN3CCN(CC3)c4ccccc4OC,Decoys_2723,CCOC(=O)C1=C(CN2CCN(c3ccccc3OC)CC2)NC(=O)N[C@H]1c1ccc(C)cc1,CCOC(=O)C1=C(CN2CCN(C3=CC=CC=C3OC)CC2)NC(=O)N[C@H]1C1=CC=C(C)C=C1,LUAZEQAAFXBIFL-DEOSSOPVSA-N
COC(=O)c1ccc(cc1)/C=C/C(=O)OCC(=O)NC(=O)NC23CC4CC(C2)CC(C4)C3,Decoys_2724,COC(=O)c1ccc(/C=C/C(=O)OCC(=O)NC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,COC(=O)C1=CC=C(/C=C/C(=O)OCC(=O)NC(=O)NC23CC4CC(CC(C4)C2)C3)C=C1,LNWRVCIHZCCHBI-QPJJXVBHSA-N
Cc1c(c(sc1C(=O)Nc2ccccc2C(=O)OC)NC(=O)c3cccs3)C(=O)OC,Decoys_2725,COC(=O)c1ccccc1NC(=O)c1sc(NC(=O)c2cccs2)c(C(=O)OC)c1C,COC(=O)C1=CC=CC=C1NC(=O)C1=C(C)C(C(=O)OC)=C(NC(=O)C2=CC=CS2)S1,TZIDCCCPRPQNPL-UHFFFAOYSA-N
CCCC[C@]1(C(=O)N(C(=O)N1)CC(=O)Nc2c(ccs2)C(=O)OCC)c3ccc(cc3)F,Decoys_2726,CCCC[C@]1(c2ccc(F)cc2)NC(=O)N(CC(=O)Nc2sccc2C(=O)OCC)C1=O,CCCC[C@]1(C2=CC=C(F)C=C2)NC(=O)N(CC(=O)NC2=C(C(=O)OCC)C=CS2)C1=O,HGFBJGFWRLSDAQ-JOCHJYFZSA-N
CCCOc1ccc(cc1OCCC)NC(=O)CN2C(=O)[C@]3(C[C@@H](CC(C3)(C)C)C)NC2=O,Decoys_2727,CCCOc1ccc(NC(=O)CN2C(=O)N[C@@]3(C[C@H](C)CC(C)(C)C3)C2=O)cc1OCCC,CCCOC1=CC=C(NC(=O)CN2C(=O)N[C@@]3(C[C@H](C)CC(C)(C)C3)C2=O)C=C1OCCC,IAKBIAUJFBWQQP-CRICUBBOSA-N
CCCC1(C(=O)N(C(=O)N1)CC(=O)Nc2ccnn2Cc3c(cccc3Cl)Cl)CCC,Decoys_2728,CCCC1(CCC)NC(=O)N(CC(=O)Nc2ccnn2Cc2c(Cl)cccc2Cl)C1=O,CCCC1(CCC)NC(=O)N(CC(=O)NC2=CC=NN2CC2=C(Cl)C=CC=C2Cl)C1=O,ZBFHOANSPGCBJU-UHFFFAOYSA-N
CCOC(=O)C1=C(S/C(=C/c2cc(c(c(c2)OC)OC)O)/C1=O)Nc3cccc(c3)OC,Decoys_2729,CCOC(=O)C1=C(Nc2cccc(OC)c2)S/C(=C/c2cc(O)c(OC)c(OC)c2)C1=O,CCOC(=O)C1=C(NC2=CC=CC(OC)=C2)S/C(=C/C2=CC(O)=C(OC)C(OC)=C2)C1=O,YTTIOVWOMXUEGX-WOJGMQOQSA-N
CCCCNC(=O)[C@H](c1cccc(c1)O)N(C2CCCCC2)C(=O)c3ccc(cc3)[N+](=O)[O-],Decoys_2730,CCCCNC(=O)[C@H](c1cccc(O)c1)N(C(=O)c1ccc([N+](=O)[O-])cc1)C1CCCCC1,CCCCNC(=O)[C@H](C1=CC=CC(O)=C1)N(C(=O)C1=CC=C([N+](=O)[O-])C=C1)C1CCCCC1,YPVMJSUYCZMPRQ-QHCPKHFHSA-N
CC(C)(C)CC(C)(C)NC(=O)[C@H](c1ccccc1O)N(C)C(=O)c2cccc(c2)[N+](=O)[O-],Decoys_2731,CN(C(=O)c1cccc([N+](=O)[O-])c1)[C@H](C(=O)NC(C)(C)CC(C)(C)C)c1ccccc1O,CN(C(=O)C1=CC=CC([N+](=O)[O-])=C1)[C@H](C(=O)NC(C)(C)CC(C)(C)C)C1=CC=CC=C1O,AECCJXZVFBOMCO-FQEVSTJZSA-N
CCCCNC(=O)[C@@H](c1ccc(cc1)C)N(CCC)C(=O)c2cc(ccc2O)[N+](=O)[O-],Decoys_2732,CCCCNC(=O)[C@@H](c1ccc(C)cc1)N(CCC)C(=O)c1cc([N+](=O)[O-])ccc1O,CCCCNC(=O)[C@@H](C1=CC=C(C)C=C1)N(CCC)C(=O)C1=CC([N+](=O)[O-])=CC=C1O,YLFGTVFNSVLISG-OAQYLSRUSA-N
CCN(c1ccccc1)S(=O)(=O)c2ccc(c(c2)[N+](=O)[O-])NCCc3ccc(cc3)O,Decoys_2733,CCN(c1ccccc1)S(=O)(=O)c1ccc(NCCc2ccc(O)cc2)c([N+](=O)[O-])c1,CCN(C1=CC=CC=C1)S(=O)(=O)C1=CC=C(NCCC2=CC=C(O)C=C2)C([N+](=O)[O-])=C1,GQFNTSIDYGFUED-UHFFFAOYSA-N
CCCCN1[C@H](c2c(n[nH]c2C1=O)c3cc(cc(c3O)C)C)c4cc(c(c(c4)OC)OC)OC,Decoys_2734,CCCCN1C(=O)c2[nH]nc(-c3cc(C)cc(C)c3O)c2[C@@H]1c1cc(OC)c(OC)c(OC)c1,CCCCN1C(=O)C2=C(C(C3=CC(C)=CC(C)=C3O)=NN2)[C@@H]1C1=CC(OC)=C(OC)C(OC)=C1,SQMDRTPBYSGHTN-QHCPKHFHSA-N
CC(C)(C)CC(C)(C)c1ccc(cc1)OCC(=O)NNC(=O)CN2C(=O)c3ccccc3C2=O,Decoys_2735,CC(C)(C)CC(C)(C)c1ccc(OCC(=O)NNC(=O)CN2C(=O)c3ccccc3C2=O)cc1,CC(C)(C)CC(C)(C)C1=CC=C(OCC(=O)NNC(=O)CN2C(=O)C3=CC=CC=C3C2=O)C=C1,NOATWIBORJYKQP-UHFFFAOYSA-N
CCOc1ccccc1N2CCN(CC2)CC3=C([C@H](NC(=O)N3)c4ccc(cc4)C)C(=O)OC,Decoys_2736,CCOc1ccccc1N1CCN(CC2=C(C(=O)OC)[C@@H](c3ccc(C)cc3)NC(=O)N2)CC1,CCOC1=CC=CC=C1N1CCN(CC2=C(C(=O)OC)[C@@H](C3=CC=C(C)C=C3)NC(=O)N2)CC1,GAZKFZNECKDFDG-XMMPIXPASA-N
c1ccc(cc1)[C@H](CC(=O)Nc2cccc(c2)[N+](=O)[O-])NS(=O)(=O)c3ccc(cc3)Cl,Decoys_2737,O=C(C[C@H](NS(=O)(=O)c1ccc(Cl)cc1)c1ccccc1)Nc1cccc([N+](=O)[O-])c1,O=C(C[C@H](NS(=O)(=O)C1=CC=C(Cl)C=C1)C1=CC=CC=C1)NC1=CC=CC([N+](=O)[O-])=C1,HKPHEVMBDMMAOG-FQEVSTJZSA-N
CCCNC(=O)CN1c2ccccc2/C(=N\NC(=O)COc3ccc(cc3)C(C)(C)C)/C1=O,Decoys_2738,CCCNC(=O)CN1C(=O)/C(=N/NC(=O)COc2ccc(C(C)(C)C)cc2)c2ccccc21,CCCNC(=O)CN1C(=O)/C(=N/NC(=O)COC2=CC=C(C(C)(C)C)C=C2)C2=CC=CC=C21,UKPCFLLYAAKDKP-WEMUOSSPSA-N
CCOC(=O)C1=C(Nc2c(c(=O)nc([nH]2)SCC=C)[C@@H]1c3ccc(cc3)C(=O)OC)C,Decoys_2739,C=CCSc1nc(=O)c2c([nH]1)NC(C)=C(C(=O)OCC)[C@H]2c1ccc(C(=O)OC)cc1,C=CCSC1=NC(=O)C2=C(N1)NC(C)=C(C(=O)OCC)[C@H]2C1=CC=C(C(=O)OC)C=C1,AZDKDAYYLKIPII-MRXNPFEDSA-N
CCCCn1c(=O)[nH]nc1SCC(=O)Nc2cc(nn2c3ccccc3)C(C)(C)C,Decoys_2740,CCCCn1c(SCC(=O)Nc2cc(C(C)(C)C)nn2-c2ccccc2)n[nH]c1=O,CCCCN1C(=O)NN=C1SCC(=O)NC1=CC(C(C)(C)C)=NN1C1=CC=CC=C1,ORPVAKDZKVDTHZ-UHFFFAOYSA-N
CC[C@@H](C)C(=O)Nc1cccc(c1)CNC(=O)C2CCN(CC2)c3ccccc3[N+](=O)[O-],Decoys_2741,CC[C@@H](C)C(=O)Nc1cccc(CNC(=O)C2CCN(c3ccccc3[N+](=O)[O-])CC2)c1,CC[C@@H](C)C(=O)NC1=CC=CC(CNC(=O)C2CCN(C3=CC=CC=C3[N+](=O)[O-])CC2)=C1,LAIQSNNBHBXFON-QGZVFWFLSA-N
CC[C@@H](C)C(=O)Nc1cccc(c1)CNC(=O)c2cc(ccc2N3CCC(CC3)C)[N+](=O)[O-],Decoys_2742,CC[C@@H](C)C(=O)Nc1cccc(CNC(=O)c2cc([N+](=O)[O-])ccc2N2CCC(C)CC2)c1,CC[C@@H](C)C(=O)NC1=CC=CC(CNC(=O)C2=CC([N+](=O)[O-])=CC=C2N2CCC(C)CC2)=C1,CWORGIBOKQVLKX-GOSISDBHSA-N
CCOC(=O)[C@@](CC=C)(Cc1cc(c2c(c1O)C(=O)c3c(cccc3OC)C2=O)O)C(=O)C,Decoys_2743,C=CC[C@](Cc1cc(O)c2c(c1O)C(=O)c1c(OC)cccc1C2=O)(C(C)=O)C(=O)OCC,C=CC[C@](CC1=CC(O)=C2C(=O)C3=C(C(=O)C2=C1O)C(OC)=CC=C3)(C(C)=O)C(=O)OCC,SWLLWLMNXIKGQT-VWLOTQADSA-N
Cc1ccc(c(c1)C)[N-]S(=O)(=O)c2ccc(c(c2)[N+](=O)[O-])NC[C@@H](C3CC3)[NH+](C)C,Decoys_2744,Cc1ccc([N-]S(=O)(=O)c2ccc(NC[C@@H](C3CC3)[NH+](C)C)c([N+](=O)[O-])c2)c(C)c1,CC1=CC=C([N-]S(=O)(=O)C2=CC=C(NC[C@@H](C3CC3)[NH+](C)C)C([N+](=O)[O-])=C2)C(C)=C1,FEVCFRSKPVGQQV-NRFANRHFSA-O
c1ccc(cc1)S(=O)(=O)Oc2ccccc2/C=N\NC(=O)CSc3[nH]c4ccccc4n3,Decoys_2745,O=C(CSc1nc2ccccc2[nH]1)N/N=C\c1ccccc1OS(=O)(=O)c1ccccc1,O=C(CSC1=NC2=CC=CC=C2N1)N/N=C\C1=CC=CC=C1OS(=O)(=O)C1=CC=CC=C1,KXCPYKRXAKRUIA-UCQKPKSFSA-N
CCc1c(c(c(s1)NC(=O)CSc2nnc3n2c4ccccc4[nH]3)C(=O)OCC)C,Decoys_2746,CCOC(=O)c1c(NC(=O)CSc2nnc3[nH]c4ccccc4n23)sc(CC)c1C,CCOC(=O)C1=C(NC(=O)CSC2=NN=C3NC4=CC=CC=C4N32)SC(CC)=C1C,ZHWOVLOBMSXEQN-UHFFFAOYSA-N
C[C@@H](CNc1cccc(c1)n2c(nc(n2)OCCc3ccc(cc3)OC)c4ccco4)O,Decoys_2747,COc1ccc(CCOc2nc(-c3ccco3)n(-c3cccc(NC[C@H](C)O)c3)n2)cc1,COC1=CC=C(CCOC2=NN(C3=CC(NC[C@H](C)O)=CC=C3)C(C3=CC=CO3)=N2)C=C1,KUEIFBJWWJEDRM-KRWDZBQOSA-N
CCCOc1ccc(c(c1)O)/C=N\N2C(=O)[C@](NC2=O)(C)c3ccc(cc3)OC(F)F,Decoys_2748,CCCOc1ccc(/C=N\N2C(=O)N[C@@](C)(c3ccc(OC(F)F)cc3)C2=O)c(O)c1,CCCOC1=CC=C(/C=N\N2C(=O)N[C@@](C)(C3=CC=C(OC(F)F)C=C3)C2=O)C(O)=C1,QZQDXNZRJAAKGT-AGYZGBHGSA-N
CC[C@@H](C)[C@H](C(=O)OC)NC(=O)N1CCc2c([nH]cn2)[C@@H]1c3ccccc3OC(F)(F)F,Decoys_2749,CC[C@@H](C)[C@@H](NC(=O)N1CCc2nc[nH]c2[C@@H]1c1ccccc1OC(F)(F)F)C(=O)OC,CC[C@@H](C)[C@@H](NC(=O)N1CCC2=C(NC=N2)[C@@H]1C1=CC=CC=C1OC(F)(F)F)C(=O)OC,HEHPGQKXRRVNBK-NJAPINKUSA-N
CC(C)C[C@@H](C(=O)OC)NC(=O)N1CCc2c([nH]cn2)[C@@H]1c3ccccc3OC(F)(F)F,Decoys_2750,COC(=O)[C@H](CC(C)C)NC(=O)N1CCc2nc[nH]c2[C@@H]1c1ccccc1OC(F)(F)F,COC(=O)[C@H](CC(C)C)NC(=O)N1CCC2=C(NC=N2)[C@@H]1C1=CC=CC=C1OC(F)(F)F,DLLBMLUHZMUIQV-YJBOKZPZSA-N
CC1=C([C@@H](c2c([nH]c(nc2=O)SCC(C)C)N1)c3cc[nH+]cc3)C(=O)OCC=C,Decoys_2751,C=CCOC(=O)C1=C(C)Nc2[nH]c(SCC(C)C)nc(=O)c2[C@H]1c1cc[nH+]cc1,C=CCOC(=O)C1=C(C)NC2=C(C(=O)N=C(SCC(C)C)N2)[C@H]1C1=CC=[NH+]C=C1,GAJUTIVDBCBMGA-INIZCTEOSA-O
c1ccc(cc1)[C@H](C(=O)Nc2ccc(cc2Cl)[N+](=O)[O-])[NH2+]Cc3ccco3,Decoys_2752,O=C(Nc1ccc([N+](=O)[O-])cc1Cl)[C@H]([NH2+]Cc1ccco1)c1ccccc1,O=C(NC1=CC=C([N+](=O)[O-])C=C1Cl)[C@H]([NH2+]CC1=CC=CO1)C1=CC=CC=C1,UHWAICVZUXLQOL-GOSISDBHSA-O
CCOC(=O)[C@@H]1CCC[NH+](C1)[C@@H](C)C(=O)NC(=O)NC23CC4CC(C2)CC(C4)C3,Decoys_2753,CCOC(=O)[C@@H]1CCC[NH+]([C@@H](C)C(=O)NC(=O)NC23CC4CC(CC(C4)C2)C3)C1,CCOC(=O)[C@@H]1CCC[NH+]([C@@H](C)C(=O)NC(=O)NC23CC4CC(CC(C4)C2)C3)C1,BTERGFCBVAKOSR-MRESUBBGSA-O
Cc1cc([nH+]c2c1cc(cc2)OC)SCC(=O)N/N=C/3\c4ccccc4NC3=O,Decoys_2754,COc1ccc2[nH+]c(SCC(=O)N/N=C3/C(=O)Nc4ccccc43)cc(C)c2c1,COC1=CC2=C(C=C1)[NH+]=C(SCC(=O)N/N=C1/C(=O)NC3=CC=CC=C31)C=C2C,DHQLQDSSAHPYTH-UHFFFAOYSA-O
Cc1ccccc1N2C(=O)[C@@H](C(=NC2=O)O)/C(=[NH+]/CCc3c[nH]c4c3cccc4)/C,Decoys_2755,C/C(=[NH+]\CCc1c[nH]c2ccccc12)[C@H]1C(=O)N(c2ccccc2C)C(=O)N=C1O,CC1=CC=CC=C1N1C(=O)N=C(O)[C@@H](/C(C)=[NH+]/CCC2=CNC3=C2C=CC=C3)C1=O,OWFYMFVSVCSZGW-FBTHGLLTSA-O
Cn1c2c(c(=O)[nH]c1=O)n(c([nH+]2)NCc3ccccc3Cl)CCCc4ccccc4,Decoys_2756,Cn1c(=O)[nH]c(=O)c2c1[nH+]c(NCc1ccccc1Cl)n2CCCc1ccccc1,CN1C(=O)NC(=O)C2=C1[NH+]=C(NCC1=CC=CC=C1Cl)N2CCCC1=CC=CC=C1,VAWZZDSDHMYJFT-UHFFFAOYSA-O
CC1(CC2=C([C@H](N(c3ccccc3N2)CC(=O)NCCC[NH+](C)C)c4ccco4)C(=O)C1)C,Decoys_2757,C[NH+](C)CCCNC(=O)CN1c2ccccc2NC2=C(C(=O)CC(C)(C)C2)[C@H]1c1ccco1,C[NH+](C)CCCNC(=O)CN1C2=CC=CC=C2NC2=C(C(=O)CC(C)(C)C2)[C@H]1C1=CC=CO1,RUTPKXKVOKJRBX-RUZDIDTESA-O
Cc1ccc(c(c1)C)NC(=O)[C@@H](C)[NH+](C)CC(=O)N2c3ccccc3NC(=O)C[C@@H]2C,Decoys_2758,Cc1ccc(NC(=O)[C@@H](C)[NH+](C)CC(=O)N2c3ccccc3NC(=O)C[C@@H]2C)c(C)c1,CC1=CC=C(NC(=O)[C@@H](C)[NH+](C)CC(=O)N2C3=CC=CC=C3NC(=O)C[C@@H]2C)C(C)=C1,KMKJIHREKGDYNE-ZWKOTPCHSA-O
COc1ccc(c(c1)OC)c2cc(c3c([nH+]cnc3n2)N)c4ccccc4OC,Decoys_2759,COc1ccc(-c2cc(-c3ccccc3OC)c3c(N)[nH+]cnc3n2)c(OC)c1,COC1=CC=C(C2=CC(C3=CC=CC=C3OC)=C3C(=N2)N=C[NH+]=C3N)C(OC)=C1,GGEBEDJIIHVPGJ-UHFFFAOYSA-O
CCOC(=O)c1c(oc2c1c(nc([nH+]2)CSc3cc(c4ccccc4n3)C)N)C,Decoys_2760,CCOC(=O)c1c(C)oc2[nH+]c(CSc3cc(C)c4ccccc4n3)nc(N)c12,CCOC(=O)C1=C(C)OC2=C1C(N)=NC(CSC1=CC(C)=C3C=CC=CC3=N1)=[NH+]2,SGBNKEAAWKJDMV-UHFFFAOYSA-O
Cc1ccc(o1)c2c(cnc(n2)NCCCn3cc[nH+]c3)c4c[nH]c5c4cccc5,Decoys_2761,Cc1ccc(-c2nc(NCCCn3cc[nH+]c3)ncc2-c2c[nH]c3ccccc23)o1,CC1=CC=C(C2=NC(NCCCN3C=C[NH+]=C3)=NC=C2C2=CNC3=C2C=CC=C3)O1,OPESVIYYRYVNLJ-UHFFFAOYSA-O
C[C@@H](c1nc(no1)c2ccccc2)[NH2+]Cc3cn[nH]c3c4cc5ccccc5o4,Decoys_2762,C[C@H]([NH2+]Cc1cn[nH]c1-c1cc2ccccc2o1)c1nc(-c2ccccc2)no1,C[C@H]([NH2+]CC1=C(C2=CC3=CC=CC=C3O2)NN=C1)C1=NC(C2=CC=CC=C2)=NO1,VUHYEQPWXWHVKU-AWEZNQCLSA-O
CC[NH+](CC(=O)NC(C)(C)C)CC(=O)N1c2ccccc2NC(=O)C[C@H]1C(F)(F)F,Decoys_2763,CC[NH+](CC(=O)NC(C)(C)C)CC(=O)N1c2ccccc2NC(=O)C[C@H]1C(F)(F)F,CC[NH+](CC(=O)NC(C)(C)C)CC(=O)N1C2=CC=CC=C2NC(=O)C[C@H]1C(F)(F)F,MKDQLSSZCPELFR-HNNXBMFYSA-O
CCc1ccc(cc1)[C@@H](CNC(=O)CN2C(=O)[C@]3(CCCC[C@@H]3C)NC2=O)[NH+](C)C,Decoys_2764,CCc1ccc([C@@H](CNC(=O)CN2C(=O)N[C@@]3(CCCC[C@@H]3C)C2=O)[NH+](C)C)cc1,CCC1=CC=C([C@@H](CNC(=O)CN2C(=O)N[C@@]3(CCCC[C@@H]3C)C2=O)[NH+](C)C)C=C1,RAEJFVSTKCDPEK-XKDCRVNJSA-O
C[C@H](c1nc(nc(n1)N(C)C)N)[NH+]2CCN(CC2)C(c3ccccc3)c4ccccc4,Decoys_2765,C[C@H](c1nc(N)nc(N(C)C)n1)[NH+]1CCN(C(c2ccccc2)c2ccccc2)CC1,C[C@H](C1=NC(N)=NC(N(C)C)=N1)[NH+]1CCN(C(C2=CC=CC=C2)C2=CC=CC=C2)CC1,XGFVGMOLKOKPNE-GOSISDBHSA-O
C[C@H]1C(=O)N(c2c[nH+]c(nc2N1CCC(C)C)Nc3cc(c(c(c3)F)O)F)C,Decoys_2766,CC(C)CCN1c2nc(Nc3cc(F)c(O)c(F)c3)[nH+]cc2N(C)C(=O)[C@@H]1C,CC(C)CCN1C2=NC(NC3=CC(F)=C(O)C(F)=C3)=[NH+]C=C2N(C)C(=O)[C@@H]1C,DTEKTGDVSARYDS-NSHDSACASA-O
CCOc1cc(cc(c1OCC=C)Cl)[C@@H]2C(=C(O[C@H]3C2=C(N=N3)C)[NH3+])C#N,Decoys_2767,C=CCOc1c(Cl)cc([C@@H]2C(C#N)=C([NH3+])O[C@@H]3N=NC(C)=C32)cc1OCC,C=CCOC1=C(Cl)C=C([C@@H]2C(C#N)=C([NH3+])O[C@@H]3N=NC(C)=C32)C=C1OCC,KHYVBMHUFOVDIX-APWZRJJASA-O
CCOc1cc(ccc1OCc2ccc(cc2)C)[C@H]3C(=C(O[C@H]4C3=C(N=N4)C)[NH3+])C#N,Decoys_2768,CCOc1cc([C@H]2C(C#N)=C([NH3+])O[C@@H]3N=NC(C)=C32)ccc1OCc1ccc(C)cc1,CCOC1=CC([C@H]2C(C#N)=C([NH3+])O[C@@H]3N=NC(C)=C32)=CC=C1OCC1=CC=C(C)C=C1,FZOKOHBEJSQALS-UPVQGACJSA-O
Cc1c(sc(c1[C@H](c2ccc3c(c2)OCO3)Nc4cccc[nH+]4)NC(=O)c5ccco5)C,Decoys_2769,Cc1sc(NC(=O)c2ccco2)c([C@@H](Nc2cccc[nH+]2)c2ccc3c(c2)OCO3)c1C,CC1=C(C)C([C@@H](NC2=CC=CC=[NH+]2)C2=CC=C3OCOC3=C2)=C(NC(=O)C2=CC=CO2)S1,GSNYEXBBUQJTOC-QFIPXVFZSA-O
CCc1cc(c(s1)NC(=O)c2ccco2)[C@@H](c3ccc4c(c3)OCO4)Nc5cccc[nH+]5,Decoys_2770,CCc1cc([C@H](Nc2cccc[nH+]2)c2ccc3c(c2)OCO3)c(NC(=O)c2ccco2)s1,CCC1=CC([C@H](NC2=CC=CC=[NH+]2)C2=CC=C3OCOC3=C2)=C(NC(=O)C2=CC=CO2)S1,JJGIINVCTXGTAH-JOCHJYFZSA-O
CCCCNC(=O)N([C@@H]1C(SC(=S)N1/N=C/C2=c3ccccc3=[NH+]C2)(C)C)O,Decoys_2771,CCCCNC(=O)N(O)[C@H]1N(/N=C/C2=c3ccccc3=[NH+]C2)C(=S)SC1(C)C,CCCCNC(=O)N(O)[C@H]1N(/N=C/C2=C3C=CC=CC3=[NH+]C2)C(=S)SC1(C)C,GLQHGTGVADPTSE-LTNVFZTJSA-O
CC1=C2[C@@H](C(=C(O[C@H]2N=N1)[NH3+])C#N)c3ccc(c(c3)COc4ccccc4)OC,Decoys_2772,COc1ccc([C@@H]2C(C#N)=C([NH3+])O[C@H]3N=NC(C)=C23)cc1COc1ccccc1,COC1=CC=C([C@@H]2C(C#N)=C([NH3+])O[C@H]3N=NC(C)=C23)C=C1COC1=CC=CC=C1,ATQKAWDWOPQJLZ-IFMALSPDSA-O
Cc1ccc2cccc(c2n1)Oc3c(c(ncn3)N(Cc4ccccc4)c5cccc[nH+]5)N,Decoys_2773,Cc1ccc2cccc(Oc3ncnc(N(Cc4ccccc4)c4cccc[nH+]4)c3N)c2n1,CC1=CC=C2C=CC=C(OC3=C(N)C(N(CC4=CC=CC=C4)C4=CC=CC=[NH+]4)=NC=N3)C2=N1,AVGAOYGGEUENLU-UHFFFAOYSA-O
c1ccc(cc1)C[C@@H](NC(=O)Nc2ccc[nH+]c2)N3C(=O)c4ccccc4C3=O,Decoys_2774,O=C(Nc1ccc[nH+]c1)N[C@H](Cc1ccccc1)N1C(=O)c2ccccc2C1=O,O=C(NC1=CC=C[NH+]=C1)N[C@H](CC1=CC=CC=C1)N1C(=O)C2=CC=CC=C2C1=O,GHROSCLRNFZPHT-IBGZPJMESA-O
c1ccc(cc1)c2csc3c2nc([nH]c3=O)N4CCC[C@@H](C4)C(=O)NCc5ccc[nH+]c5,Decoys_2775,O=C(NCc1ccc[nH+]c1)[C@H]1CCCN(c2nc3c(-c4ccccc4)csc3c(=O)[nH]2)C1,O=C1NC(N2CCC[C@H](C(=O)NCC3=CC=C[NH+]=C3)C2)=NC2=C1SC=C2C1=CC=CC=C1,ZBYDWBXQADRCMG-SFHVURJKSA-O
CC[C@@H](c1[nH]c2cc(ccc2[nH+]1)C)NC(=O)c3cn(nn3)C/C=C/c4ccccc4,Decoys_2776,CC[C@H](NC(=O)c1cn(C/C=C/c2ccccc2)nn1)c1[nH]c2cc(C)ccc2[nH+]1,CC[C@H](NC(=O)C1=CN(C/C=C/C2=CC=CC=C2)N=N1)C1=[NH+]C2=CC=C(C)C=C2N1,UJHJGMPFBKMTCT-HKMNZKMDSA-O
Cc1ccc(c(c1)[N+](=O)[O-])N[C@@H](c2ccc3cccnc3c2O)c4cccc[nH+]4,Decoys_2777,Cc1ccc(N[C@H](c2cccc[nH+]2)c2ccc3cccnc3c2O)c([N+](=O)[O-])c1,CC1=CC=C(N[C@H](C2=CC=CC=[NH+]2)C2=CC=C3C=CC=NC3=C2O)C([N+](=O)[O-])=C1,VTQPLUZDAGBMCY-NRFANRHFSA-O
C[C@@H]1CCC[C@@H](C12C(=O)N(C(=O)N2)C[NH+](C)CC(=O)Nc3ccccc3Cl)C,Decoys_2778,C[C@H]1CCC[C@@H](C)C12NC(=O)N(C[NH+](C)CC(=O)Nc1ccccc1Cl)C2=O,C[C@H]1CCC[C@@H](C)C12NC(=O)N(C[NH+](C)CC(=O)NC1=CC=CC=C1Cl)C2=O,GJPBVMPIKZPHIS-RAKKMVLPSA-O
COC(=O)C1=C(NC(=O)N[C@H]1c2ccccc2Cl)CN3CCC(CC3)[NH+]4CCCCC4,Decoys_2779,COC(=O)C1=C(CN2CCC([NH+]3CCCCC3)CC2)NC(=O)N[C@H]1c1ccccc1Cl,COC(=O)C1=C(CN2CCC([NH+]3CCCCC3)CC2)NC(=O)N[C@H]1C1=CC=CC=C1Cl,WYJDLZRRNPRTSZ-NRFANRHFSA-O
C[C@@H](c1cc(=O)n2c([nH]1)cc(n2)C3CCOCC3)[NH2+]Cc4ccc(cc4)OC(C)C,Decoys_2780,CC(C)Oc1ccc(C[NH2+][C@@H](C)c2cc(=O)n3nc(C4CCOCC4)cc3[nH]2)cc1,CC(C)OC1=CC=C(C[NH2+][C@@H](C)C2=CC(=O)N3N=C(C4CCOCC4)C=C3N2)C=C1,MQXCFSZDGLHPDD-INIZCTEOSA-O
Cc1cc(c(n1c2nc[nH]n2)C)C3=N[NH+]=C(SC3)Nc4ccc(cc4)C(C)C,Decoys_2781,Cc1cc(C2=N[NH+]=C(Nc3ccc(C(C)C)cc3)SC2)c(C)n1-c1nc[nH]n1,CC1=CC(C2=N[NH+]=C(NC3=CC=C(C(C)C)C=C3)SC2)=C(C)N1C1=NNC=N1,SIGKWNONPDCVHF-UHFFFAOYSA-O
